region,period,report_level,zone,woreda,report_date_raw,population,indicator,group,label,value_type,numerator,denominator,value_reported,src_header,value_pct,value_pct_capped,reported,valid_pair
Oromia,2025-Wk16-27,woreda,Agaro Town,Agaro Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Ambo Town,Ambo Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Ambo Town,Ambo Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Amigna,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Amigna,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Aseko,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Aseko,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Bele Gesgar,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Bele Gesgar,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Bokoji  Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Bokoji  Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Chole,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Chole,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Dhera Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Dhera Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Digelu Tijo,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Digelu Tijo,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Diksis,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Diksis,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Dodota,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Dodota,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Gololcha,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Gololcha,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Guna,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Guna,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Hetosa,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Hetosa,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Honkolo Wabe,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Honkolo Wabe,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Huruta Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Huruta Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Jeju,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Jeju,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Lemu Bilbilo,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Lemu Bilbilo,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Lode Hetosa,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Lode Hetosa,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Merti,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Merti,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Munesa,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Munesa,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Robe,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Robe,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Seru,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Seru,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Shenan Kolu,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Shenan Kolu,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Shirka,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Shirka,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Sire,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Sire,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Sude,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Sude,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Tena,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Tena,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Tiyo,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Tiyo,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Arsi,Zeway Dugda,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Arsi,Zeway Dugda,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Asella Town,Asella Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Asella Town,Asella Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Bale,Agarfa,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Bale,Agarfa,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Bale,Berbere,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Bale,Berbere,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Bale,Dinsho,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Bale,Dinsho,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Bale,Dolo Mena,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Bale,Dolo Mena,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Bale,Gasera,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
